Year,Quarter,Facility ID,Facility Name,City,State,ZIP Code,County Name,Measure Name,Measure ID,Score,County,Common State County FIPS Code,Latitude,Longitude,Hospital Ownership,County HPSA Status,Designation Type,HPSA Score,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,Rural Status,HPSA Provider Ratio Goal,HPSA Shortage
2018,Q4,190054,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER,NEW IBERIA,Louisiana,70562,IBERIA,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.13,Iberia Parish,22045,30.0,-91.81,Government - Hospital District or Authority,Non-Shortage Area,,,,,,,,,
2018,Q4,190060,LAKE CHARLES MEMORIAL HOSPITAL,LAKE CHARLES,Louisiana,70601,CALCASIEU,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.0,Calcasieu Parish,22019,30.21,-93.2,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,BATON ROUGE,Louisiana,70808,E. BATON ROUGE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,East Baton Rouge Parish,22033,30.4,-91.14,Voluntary non-profit - Church,Non-Shortage Area,,,,,,,,,
2018,Q4,190065,BATON ROUGE GENERAL MEDICAL CENTER,BATON ROUGE,Louisiana,70806,E. BATON ROUGE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,East Baton Rouge Parish,22033,30.44,-91.12,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190079,ST CHARLES PARISH HOSPITAL,LULING,Louisiana,70070,ST. CHARLES,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,St. Charles Parish,22089,29.92,-90.36,Government - Hospital District or Authority,Non-Shortage Area,,,,,,,,,
2018,Q4,190081,WEST CARROLL MEMORIAL HOSPITAL,OAK GROVE,Louisiana,71263,WEST CARROLL,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,West Carroll Parish,22123,32.86,-91.39,Proprietary,Shortage Area,High Needs Geographic HPSA,13.0,3.0,10601.0,21.9,3534:1,Rural,3000:1,0.53
2018,Q4,190086,NORTHERN LOUISIANA MEDICAL CENTER,RUSTON,Louisiana,71270,LINCOLN,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.14,Lincoln Parish,22061,32.53,-92.63,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,190088,SPRINGHILL MEDICAL CENTER,SPRINGHILL,Louisiana,71075,WEBSTER,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,Webster Parish,22119,33.0,-93.46,Voluntary non-profit - Private,Shortage Area,High Needs Geographic HPSA,17.0,9.065,38265.0,29.8,4221:1,Rural,3000:1,3.695
2018,Q4,190090,WINN PARISH MEDICAL CENTER,WINNFIELD,Louisiana,71483,WINN,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,Winn Parish,22127,31.92,-92.64,Proprietary,Shortage Area,High Needs Geographic HPSA,10.0,3.7,12411.0,18.6,3354:1,Rural,3000:1,0.44
2018,Q4,190098,UNIVERSITY HEALTH SHREVEPORT,SHREVEPORT,Louisiana,71103,CADDO,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,Caddo Parish,22017,32.49,-93.77,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190099,AVOYELLES HOSPITAL,MARKSVILLE,Louisiana,71351,AVOYELLES,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.12,Avoyelles Parish,22009,31.12,-92.06,Proprietary,Shortage Area,High Needs Geographic HPSA,10.0,10.675,36889.0,24.3,3456:1,Rural,3000:1,1.625
2018,Q4,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",LAFAYETTE,Louisiana,70508,LAFAYETTE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.07,Lafayette Parish,22055,30.16,-92.03,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190106,OAKDALE COMMUNITY HOSPITAL,OAKDALE,Louisiana,71463,ALLEN,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,Allen Parish,22003,30.81,-92.65,Proprietary,Shortage Area,Geographic HPSA,11.0,4.61,21022.0,14.5,4560:1,Rural,3500:1,1.4
2018,Q4,190111,"WILLIS KNIGHTON MEDICAL CENTER, INC",SHREVEPORT,Louisiana,71103,CADDO,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.07,Caddo Parish,22017,32.49,-93.77,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190114,CLAIBORNE MEMORIAL MEDICAL CENTER,HOMER,Louisiana,71040,CLAIBORNE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.11,Claiborne Parish,22027,32.79,-93.05,Government - Local,Shortage Area,High Needs Geographic HPSA,15.0,4.525,13772.0,33.5,3044:1,Rural,3000:1,0.065
2018,Q4,190116,MOREHOUSE GENERAL HOSPITAL,BASTROP,Louisiana,71220,MOREHOUSE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.07,Morehouse Parish,22067,32.77,-91.9,Government - Hospital District or Authority,Non-Shortage Area,,,,,,,,,
2018,Q4,190118,DESOTO REGIONAL HEALTH SYSTEM,MANSFIELD,Louisiana,71052,DE SOTO,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.16,De Soto Parish,22031,32.03,-93.7,Voluntary non-profit - Private,Shortage Area,High Needs Geographic HPSA,16.0,4.4,27065.0,21.9,6151:1,Rural,3000:1,4.62
2018,Q4,190125,ST FRANCIS MEDICAL CENTER,MONROE,Louisiana,71201,OUACHITA,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,Ouachita Parish,22073,32.53,-92.11,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190128,WOMANS HOSPITAL,BATON ROUGE,Louisiana,70817,E. BATON ROUGE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,East Baton Rouge Parish,22033,30.38,-90.98,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190133,ALLEN PARISH HOSPITAL,KINDER,Louisiana,70648,ALLEN,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,Allen Parish,22003,30.48,-92.84,Government - Hospital District or Authority,Shortage Area,Geographic HPSA,11.0,4.61,21022.0,14.5,4560:1,Rural,3500:1,1.4
2018,Q4,190140,FRANKLIN MEDICAL CENTER,WINNSBORO,Louisiana,71295,FRANKLIN,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,Franklin Parish,22041,32.16,-91.72,Government - Hospital District or Authority,Shortage Area,High Needs Geographic HPSA,13.0,5.15,19026.0,28.9,3694:1,Rural,3000:1,1.19
2018,Q4,190144,MINDEN MEDICAL CENTER,MINDEN,Louisiana,71055,WEBSTER,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.14,Webster Parish,22119,32.61,-93.28,Proprietary,Shortage Area,High Needs Geographic HPSA,17.0,9.065,38265.0,29.8,4221:1,Rural,3000:1,3.695
2018,Q4,190145,LASALLE GENERAL HOSPITAL,JENA,Louisiana,71342,LASALLE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,La Salle Parish,22059,31.68,-92.12,Government - Hospital District or Authority,Non-Shortage Area,,,,,,,,,
2018,Q4,190146,EAST JEFFERSON GENERAL HOSPITAL,METAIRIE,Louisiana,70006,JEFFERSON,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,Jefferson Parish,22051,30.01,-90.19,Government - Hospital District or Authority,Non-Shortage Area,,,,,,,,,
2018,Q4,190151,RICHARDSON MEDICAL CENTER,RAYVILLE,Louisiana,71269,RICHLAND,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.0,Richland Parish,22083,32.47,-91.75,Government - Hospital District or Authority,Non-Shortage Area,,,,,,,,,
2018,Q4,190160,GLENWOOD REGIONAL MEDICAL CENTER,WEST MONROE,Louisiana,71291,OUACHITA,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,Ouachita Parish,22073,32.51,-92.14,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,190164,BYRD REGIONAL HOSPITAL,LEESVILLE,Louisiana,71446,VERNON,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,Vernon Parish,22115,31.13,-93.27,Proprietary,Shortage Area,Geographic HPSA,12.0,9.575,47327.0,17.2,4943:1,Rural,3500:1,3.945
2018,Q4,190167,MERCY REGIONAL MEDICAL CENTER,VILLE PLATTE,Louisiana,70586,EVANGELINE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.12,Evangeline Parish,22039,30.69,-92.28,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,190176,TULANE MEDICAL CENTER,NEW ORLEANS,Louisiana,70112,ORLEANS,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,Orleans Parish,22071,29.96,-90.08,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,190183,LEONARD J CHABERT MEDICAL CENTER,HOUMA,Louisiana,70363,TERREBONNE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,Terrebonne Parish,22109,29.57,-90.7,Voluntary non-profit - Other,Non-Shortage Area,,,,,,,,,
2018,Q4,190184,CITIZENS MEDICAL CENTER,COLUMBIA,Louisiana,71418,CALDWELL,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.0,Caldwell Parish,22021,32.1,-92.07,Government - Hospital District or Authority,Shortage Area,High Needs Geographic HPSA,13.0,2.4,9511.0,25.1,3963:1,Rural,3000:1,0.77
2018,Q4,190190,"CALDWELL MEMORIAL HOSPITAL, INC",COLUMBIA,Louisiana,71418,CALDWELL,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.84,Caldwell Parish,22021,32.1,-92.07,Proprietary,Shortage Area,High Needs Geographic HPSA,13.0,2.4,9511.0,25.1,3963:1,Rural,3000:1,0.77
2018,Q4,190201,CHRISTUS LAKE AREA HOSPITAL,LAKE CHARLES,Louisiana,70605,CALCASIEU,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.92,Calcasieu Parish,22019,30.13,-93.27,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,190202,OCHSNER MEDICAL CENTER - BATON ROUGE,BATON ROUGE,Louisiana,70816,E. BATON ROUGE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,East Baton Rouge Parish,22033,30.43,-91.02,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190204,"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C",SLIDELL,Louisiana,70461,ST. TAMMANY,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,St. Tammany Parish,22103,30.23,-89.72,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190208,EAST CARROLL PARISH HOSPITAL,LAKE PROVIDENCE,Louisiana,71254,EAST CARROLL,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,East Carroll Parish,22035,32.81,-91.18,Government - Hospital District or Authority,Non-Shortage Area,,,,,,,,,
2018,Q4,190218,SABINE MEDICAL CENTER,MANY,Louisiana,71449,SABINE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.1,Sabine Parish,22085,31.56,-93.47,Proprietary,Shortage Area,Geographic HPSA,18.0,1.8,23587.0,18.5,13104:1,Rural,3500:1,4.94
2018,Q4,190236,WILLIS KNIGHTON BOSSIER HEALTH CENTER,BOSSIER CITY,Louisiana,71111,BOSSIER,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.21,Bossier Parish,22015,32.57,-93.7,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190241,PHYSICIANS MEDICAL CENTER,HOUMA,Louisiana,70360,TERREBONNE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,Terrebonne Parish,22109,29.58,-90.81,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,190242,ST ELIZABETH HOSPITAL,GONZALES,Louisiana,70737,ASCENSION,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.06,Ascension Parish,22005,30.21,-90.92,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190245,MONROE SURGICAL HOSPITAL,MONROE,Louisiana,71201,OUACHITA,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,Ouachita Parish,22073,32.53,-92.11,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,190246,P & S SURGICAL HOSPITAL,MONROE,Louisiana,71201,OUACHITA,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.06,Ouachita Parish,22073,32.53,-92.11,Physician,Non-Shortage Area,,,,,,,,,
2018,Q4,190251,SURGICAL SPECIALTY CENTER OF BATON ROUGE,BATON ROUGE,Louisiana,70810,E. BATON ROUGE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,East Baton Rouge Parish,22033,30.33,-91.09,Physician,Non-Shortage Area,,,,,,,,,
2018,Q4,190255,PARK PLACE SURGICAL HOSPITAL,LAFAYETTE,Louisiana,70508,LAFAYETTE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,Lafayette Parish,22055,30.16,-92.03,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,LAFAYETTE,Louisiana,70508,LAFAYETTE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.09,Lafayette Parish,22055,30.16,-92.03,Physician,Non-Shortage Area,,,,,,,,,
2018,Q4,190263,HEART HOSPITAL OF LAFAYETTE,LAFAYETTE,Louisiana,70508,LAFAYETTE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,Lafayette Parish,22055,30.16,-92.03,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,190266,THE SPINE HOSPITAL OF LOUISIANA,BATON ROUGE,Louisiana,70810,E. BATON ROUGE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,East Baton Rouge Parish,22033,30.33,-91.09,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,190268,LAFAYETTE GENERAL SURGICAL HOSPITAL,LAFAYETTE,Louisiana,70503,LAFAYETTE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,Lafayette Parish,22055,30.21,-92.02,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,190270,SOUTHERN SURGICAL HOSPITAL,SLIDELL,Louisiana,70458,ST. TAMMANY,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,St. Tammany Parish,22103,30.28,-89.77,Physician,Non-Shortage Area,,,,,,,,,
2018,Q4,190274,OCHSNER MEDICAL CENTER-KENNER,KENNER,Louisiana,70065,JEFFERSON,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,Jefferson Parish,22051,30.03,-90.25,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,190278,SPECIALISTS HOSPITAL SHREVEPORT,SHREVEPORT,Louisiana,71101,CADDO,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,Caddo Parish,22017,32.51,-93.75,Physician,Non-Shortage Area,,,,,,,,,
2018,Q4,190297,DOCTORS HOSPITAL AT DEER CREEK L L C,LEESVILLE,Louisiana,71446,VERNON,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.17,Vernon Parish,22115,31.13,-93.27,Proprietary,Shortage Area,Geographic HPSA,12.0,9.575,47327.0,17.2,4943:1,Rural,3500:1,3.945
2018,Q4,190298,CENTRAL LOUISIANA SURGICAL HOSPITAL,ALEXANDRIA,Louisiana,71301,RAPIDES,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,Rapides Parish,22079,31.29,-92.46,Physician,Non-Shortage Area,,,,,,,,,
2018,Q4,190303,CYPRESS POINTE SURGICAL HOSPITAL,HAMMOND,Louisiana,70403,TANGIPAHOA,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.3,Tangipahoa Parish,22105,30.5,-90.46,Physician,Non-Shortage Area,,,,,,,,,
2018,Q4,190308,ST BERNARD PARISH HOSPITAL,CHALMETTE,Louisiana,70043,ST. BERNARD,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.07,St. Bernard Parish,22087,29.94,-89.96,Government - Hospital District or Authority,Shortage Area,High Needs Geographic HPSA,16.0,4.15,45857.0,21.1,11050:1,Non-Rural,3000:1,11.14
2018,Q4,190312,OUR LADY OF THE ANGELS HOSPITAL,BOGALUSA,Louisiana,70427,WASHINGTON,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,Washington Parish,22117,30.78,-89.86,Government - State,Non-Shortage Area,,,,,,,,,
2018,Q4,190313,NEW ORLEANS EAST HOSPITAL,NEW ORLEANS,Louisiana,70127,ORLEANS,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.22,Orleans Parish,22071,30.02,-89.98,Government - Hospital District or Authority,Non-Shortage Area,,,,,,,,,
2018,Q4,250001,UNIVERSITY OF MISSISSIPPI MED CENTER,JACKSON,Mississippi,39216,HINDS,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,Hinds County,28049,32.33,-90.16,Government - State,Non-Shortage Area,,,,,,,,,
2018,Q4,250002,TISHOMINGO HEALTH SERVICES INC,IUKA,Mississippi,38852,TISHOMINGO,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,Tishomingo County,28141,34.8,-88.19,Voluntary non-profit - Private,Shortage Area,High Needs Geographic HPSA,9.0,4.9,19214.0,16.6,3921:1,Rural,3000:1,1.5
2018,Q4,250004,NORTH MISSISSIPPI MEDICAL CENTER,TUPELO,Mississippi,38801,LEE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,Lee County,28081,34.26,-88.73,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,NEW ALBANY,Mississippi,38652,UNION,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,Union County,28145,34.49,-89.02,Voluntary non-profit - Other,Non-Shortage Area,,,,,,,,,
2018,Q4,250007,MERIT HEALTH BILOXI,BILOXI,Mississippi,39530,HARRISON,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,Harrison County,28047,30.41,-88.88,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,250009,MAGNOLIA REGIONAL HEALTH CENTER,CORINTH,Mississippi,38834,ALCORN,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,Alcorn County,28003,34.93,-88.51,Voluntary non-profit - Other,Non-Shortage Area,,,,,,,,,
2018,Q4,250012,ALLIANCE HEALTHCARE SYSTEM,HOLLY SPRINGS,Mississippi,38635,MARSHALL,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,Marshall County,28093,34.77,-89.44,Physician,Shortage Area,High Needs Geographic HPSA,15.0,3.1,34649.0,19.3,11177:1,Rural,3000:1,8.45
2018,Q4,250017,TRACE REGIONAL HOSP AND SWING BED,HOUSTON,Mississippi,38851,CHICKASAW,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.16,Chickasaw County,28017,33.89,-89.0,Proprietary,Shortage Area,High Needs Geographic HPSA,11.0,4.925,16726.0,20.5,3396:1,Rural,3000:1,0.655
2018,Q4,250019,MEMORIAL HOSPITAL AT GULFPORT,GULFPORT,Mississippi,39502,HARRISON,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.07,Harrison County,28047,30.38,-89.06,Government - Local,Non-Shortage Area,,,,,,,,,
2018,Q4,250020,WEBSTER GENERAL HOSPITAL/ SWING BED,EUPORA,Mississippi,39744,WEBSTER,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,Webster County,28155,33.54,-89.27,Voluntary non-profit - Other,Shortage Area,High Needs Geographic HPSA,13.0,2.83,9942.0,22.6,3513:1,Rural,3000:1,0.48
2018,Q4,250025,GILMORE MEMORIAL HOSPITAL,AMORY,Mississippi,38821,MONROE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,Monroe County,28095,33.98,-88.48,Proprietary,Shortage Area,High Needs Geographic HPSA,18.0,7.68,35909.0,21.3,4676:1,Rural,3000:1,4.29
2018,Q4,250027,WINSTON MEDICAL CENTER & SWINGBED,LOUISVILLE,Mississippi,39339,WINSTON,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,Winston County,28159,33.12,-89.05,Voluntary non-profit - Private,Shortage Area,High Needs Geographic HPSA,18.0,3.0,17771.0,23.0,5924:1,Rural,3000:1,2.92
2018,Q4,250031,MERIT HEALTH RIVER REGION,VICKSBURG,Mississippi,39183,WARREN,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.07,Warren County,28149,32.45,-90.81,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,OXFORD,Mississippi,38655,LAFAYETTE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,Lafayette County,28071,34.35,-89.52,Voluntary non-profit - Private,Non-Shortage Area,,,,,,,,,
2018,Q4,250036,GEORGE REGIONAL HEALTH SYSTEM,LUCEDALE,Mississippi,39452,GEORGE,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.89,George County,28039,30.92,-88.59,Government - Local,Non-Shortage Area,,,,,,,,,
2018,Q4,250038,MERIT HEALTH MADISON,CANTON,Mississippi,39046,MADISON,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,Madison County,28089,32.61,-90.03,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,250040,SINGING RIVER HOSPITAL,PASCAGOULA,Mississippi,39581,JACKSON,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,Jackson County,28059,30.36,-88.49,Government - Local,Non-Shortage Area,,,,,,,,,
2018,Q4,250042,NORTHWEST MISSISSIPPI MEDICAL CENTER,CLARKSDALE,Mississippi,38614,COAHOMA,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,Coahoma County,28027,34.2,-90.57,Proprietary,Non-Shortage Area,,,,,,,,,
2018,Q4,250043,NESHOBA COUNTY GENERAL HOSPITAL,PHILADELPHIA,Mississippi,39350,NESHOBA,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.87,Neshoba County,28099,32.77,-89.1,Government - Local,Shortage Area,High Needs Geographic HPSA,10.0,8.78,28804.0,25.6,3281:1,Rural,3000:1,0.82
